mainshock_id,mainshock_time,mainshock_lat,mainshock_lon,mainshock_mag,mainshock_depth,early_aftershock_count,early_max_mag,early_mean_mag,early_energy_sum,advanced_early_event_count,gr_b_value,gr_a_value,gr_mc,gr_n,gr_valid,omori_p,omori_c,omori_k,omori_nll,omori_n,omori_p_boundary_hit,omori_valid,anisotropy_major_axis_km,anisotropy_minor_axis_km,anisotropy_axis_ratio,anisotropy_azimuth_deg,anisotropy_n,anisotropy_valid,count_1h,energy_1h,count_6h,energy_6h,count_12h,energy_12h,count_24h,energy_24h,count_72h,energy_72h,etas_mu,etas_K0,etas_alpha,etas_c,etas_p,etas_nll,etas_n,etas_valid,plate_type_SUB,plate_type_OTF,plate_type_OSR,plate_type_UNK,plate_boundary_distance_km,nearest_plate_boundary_type,target_max_mag,target_time_to_max_days
us20007z2r,2016-12-08 05:15:04.600000+00:00,43.8229,86.3451,6.0,17.55,3,4.9,4.7,2475296718240.4717,3,,,,3,False,,,,,3,False,False,8.934815932077171,2.003243235106327,4.460175267534566,71.67228023628974,3,True,0,0.0,0,0.0,3,2475296718240.4717,3,2475296718240.4717,3,2475296718240.4717,,,,,,,3,False,0,0,0,1,1999.8052495597033,UNK,0.0,0.0
us20007z6r,2016-12-08 14:49:45.910000+00:00,40.4535,-126.1936,6.6,8.45,1,4.7,4.7,707945784384.1403,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,,,,,,,1,False,0,0,0,1,8.983090285063104,UNK,0.0,0.0
us20007z80,2016-12-08 17:38:46.280000+00:00,-10.6812,161.3273,7.8,40.0,137,6.9,4.904379562043796,2171380266039771.2,136,0.9635244622975908,6.469398988709376,4.5,136,True,2.329688626974818,1.4403419804052722,378.46138986841737,-422.8074070771153,136,False,True,29.355417402862894,24.086558781451277,1.2187468400620636,143.9789244898592,136,True,6,33594465882074.54,35,459093537858746.25,57,485491608373621.75,76,517947707688360.4,136,2163436983692528.0,0.101376646171175,1.0180535307276994,1.3445523107372763,1.4403419804052722,2.329688626974818,-422.7919964838414,136,True,1,0,0,0,51.692233978997216,SUB,6.4,8.44632951388889
us200080m3,2016-12-14 02:01:22.810000+00:00,21.2897,144.4037,6.0,22.37,4,5.5,4.875,13222559010274.195,4,,,,4,False,,,,,4,False,False,8.93033070098495,2.1140754082695516,4.224225240997791,78.64431228112593,4,True,2,1501187233627.2715,2,1501187233627.2715,3,2002374467254.543,4,13222559010274.195,4,13222559010274.195,,,,,,,4,False,0,0,0,1,121.23378351123289,UNK,0.0,0.0
us200081w0,2016-12-17 11:27:36.170000+00:00,-5.6291,154.0216,6.3,8.43,72,5.9,4.844444444444445,172070695982028.56,71,1.2822027560953144,7.6905243675367,4.6,62,True,0.7654659049192649,0.0777477830469067,22.132761927061107,-173.5546578592574,71,False,True,49.21315085875294,23.283665760413538,2.11363414013717,128.63172968593437,71,True,6,7836601731252.458,23,44758283918328.5,30,54484270281926.27,43,110799056651182.14,71,168089624276493.53,0.0131704909572858,0.5250723800790117,1.1002132912257392,0.0777477830469067,0.7654659049192649,-173.55443645101417,71,True,0,0,0,1,43.11051417352114,UNK,6.0,3.5865725694444444
us2000828l,2016-12-18 09:47:06.130000+00:00,8.3725,137.6736,6.2,19.0,2,4.8,4.75,1707945784384.14,2,,,,2,False,,,,,2,False,False,,,,,2,False,0,0.0,2,1707945784384.14,2,1707945784384.14,2,1707945784384.14,2,1707945784384.14,,,,,,,2,False,0,0,0,1,18.268202593942675,UNK,0.0,0.0
us10007mn3,2016-12-25 14:22:27.010000+00:00,-43.4064,-73.9413,7.6,38.0,7,5.6,4.828571428571428,22602389582230.96,7,1.147192971065195,6.007466409807634,4.5,7,True,,,,,7,False,False,14.112661885844252,10.52660179995442,1.3406664519128444,86.37512605671874,7,True,1,15848931924611.11,3,16558558703078.262,4,20539630408613.246,4,20539630408613.246,7,22602389582230.96,,,,,,,7,False,1,0,0,0,184.64371524567423,SUB,0.0,0.0
us10007pj6,2017-01-03 21:52:30.670000+00:00,-19.3733,176.0518,6.9,12.0,32,6.0,5.003125,180908474026071.0,32,1.888236877840229,11.007655452553212,5.3,10,True,1.9154999227389415,0.0911374210858499,3.404146919341247,-96.00600816244526,32,False,True,20.211173011397264,10.640992643044362,1.89936913682659,30.37463324300279,32,True,9,92807824495690.1,24,135918915175162.56,27,152789154930873.06,29,177994749247820.97,32,180908474026071.0,0.0101862419986839,0.2189628568070393,0.7836468917705629,0.0911374210858499,1.9154999227389415,-96.01024664807304,32,True,0,0,0,1,19.341703159662316,UNK,0.0,0.0
us10007s20,2017-01-08 23:47:14.420000+00:00,74.3859,-92.4156,6.0,31.0,1,5.2,5.2,3981071705534.986,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,1,3981071705534.986,1,3981071705534.986,,,,,,,1,False,0,0,0,1,6741.142241487688,UNK,0.0,0.0
us10007u7n,2017-01-19 23:04:21.150000+00:00,-10.3506,161.3355,6.5,36.0,3,4.7,4.666666666666667,1917078802395.552,3,,,,3,False,,,,,3,False,False,6.84774825813057,0.852580871534608,8.031787349163634,168.7199193864547,3,True,2,1415891568768.2805,3,1917078802395.552,3,1917078802395.552,3,1917078802395.552,3,1917078802395.552,,,,,,,3,False,1,0,0,0,82.41229270971475,SUB,0.0,0.0
us20008ic7,2017-02-07 22:03:56.390000+00:00,25.1912,63.2644,6.3,29.07,1,5.2,5.2,3981071705534.986,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,1,3981071705534.986,1,3981071705534.986,,,,,,,1,False,0,0,0,1,111.06062535790156,UNK,0.0,0.0
us20008ixa,2017-02-10 14:03:43.920000+00:00,9.9071,125.4516,6.5,15.0,4,4.9,4.675,2916099245504.57,4,,,,4,False,,,,,4,False,False,47.877532396568895,9.585435444402794,4.9948208064481765,82.1598612412459,4,True,0,0.0,0,0.0,0,0.0,1,1412537544622.7554,4,2916099245504.57,,,,,,,4,False,1,0,0,0,131.7852079827161,SUB,0.0,0.0
us100086x7,2017-03-04 02:58:20.280000+00:00,-7.3277,155.748,6.1,17.0,4,5.2,5.025,9384133880095.506,4,,,,4,False,,,,,4,False,False,10.322285804883164,5.737633114573392,1.7990494684410736,12.845306512124012,4,True,3,7971596335472.751,3,7971596335472.751,4,9384133880095.506,4,9384133880095.506,4,9384133880095.506,,,,,,,4,False,1,0,0,0,32.50539436131038,SUB,0.0,0.0
us1000876f,2017-03-05 22:47:53.970000+00:00,-5.9945,149.3619,6.3,37.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,113.69661778179992,SUB,0.0,0.0
us100088sf,2017-03-14 02:51:16.770000+00:00,6.1457,92.3044,6.0,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,12.895878523198787,SUB,0.0,0.0
us20008t6m,2017-03-19 15:43:25.690000+00:00,-8.1364,160.7536,6.0,8.37,4,5.2,4.824999999999999,6190204723546.396,4,,,,4,False,,,,,4,False,False,22.26786714148851,9.032091309057266,2.46541652199182,135.8276417737139,4,True,1,1000000000000.0,1,1000000000000.0,2,1707945784384.14,3,5689017489919.125,4,6190204723546.396,,,,,,,4,False,1,0,0,0,253.2085287940992,SUB,0.0,0.0
us20008uzn,2017-03-27 10:50:20.190000+00:00,52.7586,172.2616,6.2,20.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,136.67152616442465,SUB,0.0,0.0
us20008vhl,2017-03-29 04:09:24.190000+00:00,56.9401,162.7861,6.6,17.0,4,5.4,5.15,15914878682715.604,4,,,,4,False,,,,,4,False,False,14.13395421876742,6.3518825200046365,2.22515989145799,4.168280225442913,4,True,1,1995262314968.8828,2,9938544662211.738,2,9938544662211.738,2,9938544662211.738,4,15914878682715.604,,,,,,,4,False,1,0,0,0,26.747244069451128,SUB,0.0,0.0
us10008e3k,2017-04-03 17:40:18.560000+00:00,-22.6784,25.1558,6.5,29.0,5,5.0,4.76,5554471037182.754,5,,,5.0,2,False,,,,,5,False,False,26.417487353283622,4.541331717889397,5.817123477067045,8.979401585873319,5,True,3,3204395332980.2944,3,3204395332980.2944,3,3204395332980.2944,3,3204395332980.2944,5,5554471037182.754,,,,,,,5,False,0,0,0,1,333.73389057751626,UNK,0.0,0.0
us10008ei0,2017-04-05 06:09:12.200000+00:00,35.7755,60.4363,6.1,13.0,3,5.1,4.8999999999999995,4818382931264.449,3,,,,3,False,,,,,3,False,False,15.045621854571694,3.2468605852333208,4.633898333362074,36.99801630019613,3,True,1,1000000000000.0,2,2000000000000.0,2,2000000000000.0,3,4818382931264.449,3,4818382931264.449,,,,,,,3,False,0,0,0,1,1100.978481685871,UNK,0.0,0.0
us10008kce,2017-04-24 21:38:30.820000+00:00,-33.0375,-72.0617,6.9,28.0,16,5.4,4.80625,27591778261651.19,16,1.5165839050589758,8.169337038935412,4.7,11,True,1.4119839567523942,0.0302520486995336,1.8349053322046691,-36.254326330598886,16,False,True,12.465091679670318,9.587100665902591,1.3001940955938396,151.53140067842548,16,True,5,16040099696753.62,13,23357503761618.453,13,23357503761618.453,14,24065449546002.594,16,27591778261651.19,0.3542343748961837,0.2173784216386035,0.7118556695672434,0.0302520486995336,1.4119839567523942,-36.469595098002394,16,True,1,0,0,0,90.5375052654584,SUB,0.0,0.0
us10008ls4,2017-04-28 20:23:17.260000+00:00,5.5043,125.0658,6.9,26.0,1,4.7,4.7,707945784384.1403,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,1,707945784384.1403,1,707945784384.1403,,,,,,,1,False,1,0,0,0,264.73484371332984,SUB,0.0,0.0
us10008mgu,2017-05-01 14:18:15.290000+00:00,59.8295,-136.7042,6.3,2.53,6,5.7,5.116666666666666,43351888954270.36,6,0.9306310326498268,5.15211710383783,4.7,6,True,,,,,6,False,False,2.777148455493687,1.4610102301192172,1.900841211267271,133.0122394664615,6,True,5,42643943169886.22,5,42643943169886.22,5,42643943169886.22,5,42643943169886.22,6,43351888954270.36,,,,,,,6,False,0,0,0,1,212.93883131988537,UNK,0.0,0.0
us10008npq,2017-05-03 04:47:13.380000+00:00,39.4939,71.4438,6.0,11.0,10,5.8,4.88,41538126813822.88,9,1.2936431375841522,6.925220786659772,4.7,7,True,,,,0.2410737795613489,9,False,False,8.394757899460448,3.414203390489321,2.4587749877013967,67.6525419271176,9,True,2,1707945784384.14,2,1707945784384.14,2,1707945784384.14,3,4526328715648.59,9,40538126813822.88,,,,,,,9,False,0,0,0,1,681.3304418926174,UNK,0.0,0.0
us10008qhu,2017-05-08 17:00:47.520000+00:00,51.7344,-178.5875,6.2,13.0,19,5.8,4.784210526315789,49096653312343.19,19,1.2994638041199684,7.126340719492687,4.5,19,True,1.1349894307369282,0.0645253126055517,4.362008064652482,-30.061146991713297,19,False,True,8.200434509616608,4.029241449365273,2.035230356053352,172.54738834588915,19,True,2,2496449548596.1543,12,10592734605777.23,13,10947547995010.809,13,10947547995010.809,19,49096653312343.19,0.4953984128626779,0.3424729463426478,0.7463781637271708,0.0645253126055517,1.1349894307369282,-30.159777412591648,19,True,1,0,0,0,220.43753698444667,SUB,0.0,0.0
us10008qnw,2017-05-09 01:54:14.550000+00:00,24.45,126.3174,6.0,10.0,4,4.7,4.55,1772385952084.869,4,,,,4,False,,,,,4,False,False,45.79664676935616,4.029469303822259,11.36542887320535,116.6929243222554,4,True,2,1062759173617.7164,2,1062759173617.7164,2,1062759173617.7164,2,1062759173617.7164,4,1772385952084.869,,,,,,,4,False,1,0,0,0,73.61765932459505,SUB,0.0,0.0
us10008rb6,2017-05-10 23:23:36.830000+00:00,-56.414,-25.7432,6.5,15.0,23,5.7,5.0434782608695645,92800341391313.72,23,1.6000323017488285,9.14628954442238,5.0,14,True,1.0000997384242192,0.22388561082776,8.6232515268478,-31.71762563085171,23,False,True,20.511468317687292,9.742970211609569,2.1052582397558965,32.21444749227922,23,True,2,1501187233627.2715,5,27288663820450.117,7,31519584296337.32,19,87360287897415.11,23,92800341391313.72,9.04608872235787e-06,0.1660402324977422,1.234370734781184,0.22388561082776,1.0000997384242192,-31.717621887530317,23,True,1,0,0,0,68.16744441187723,SUB,0.0,0.0
us10008rtu,2017-05-12 10:41:26.710000+00:00,12.9187,-90.0611,6.2,16.0,7,5.2,4.757142857142858,8749413445760.269,7,1.7371779276130073,8.769169717403477,4.6,6,True,,,,,7,False,False,5.411524556158107,2.699213948758837,2.004852026882291,51.9892588866457,7,True,1,3981071705534.986,2,4482258939162.257,2,4482258939162.257,2,4482258939162.257,7,8749413445760.269,,,,,,,7,False,1,0,0,0,49.25504641324351,SUB,0.0,0.0
us10008sjn,2017-05-15 13:22:38.630000+00:00,-4.022,152.4781,6.2,10.0,1,4.5,4.5,354813389233.57605,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,354813389233.57605,,,,,,,1,False,0,0,0,1,4.142307480798841,UNK,0.0,0.0
us10008w1z,2017-05-29 14:35:21.510000+00:00,-1.2923,120.4313,6.6,12.0,15,5.3,4.8,22205352642188.65,15,1.240841376866435,6.759877454954639,4.5,15,True,1.338664213498263,0.0101295706173283,1.255016081747832,-40.7783122651869,15,False,True,7.77494528926983,5.038233640100318,1.5431887134783653,69.04504328307982,15,True,9,17169463540848.72,11,18025464163709.566,11,18025464163709.566,14,21205352642188.65,15,22205352642188.65,0.1226354492686657,0.1810179118612963,0.6826693563053536,0.0101295706173283,1.338664213498263,-40.79493771789679,15,True,0,0,0,1,15.64912621724102,UNK,0.0,0.0
us20009jd6,2017-06-02 22:24:47.440000+00:00,54.0312,170.9196,6.8,5.0,2,5.0,4.75,2350075704202.459,2,,,,2,False,,,,,2,False,False,,,,,2,False,1,1995262314968.8828,1,1995262314968.8828,1,1995262314968.8828,1,1995262314968.8828,2,2350075704202.459,,,,,,,2,False,1,0,0,0,255.158152200284,SUB,0.0,0.0
us20009ly0,2017-06-12 12:28:39.150000+00:00,38.9296,26.365,6.3,12.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,56.40391994720017,UNK,0.0,0.0
us20009mjp,2017-06-15 00:26:17.550000+00:00,-30.5156,-178.0563,6.0,34.0,2,5.0,4.75,2350075704202.459,2,,,,2,False,,,,,2,False,False,,,,,2,False,1,1995262314968.8828,1,1995262314968.8828,1,1995262314968.8828,1,1995262314968.8828,2,2350075704202.459,,,,,,,2,False,0,0,0,1,131.50403456716575,UNK,6.0,10.74627199074074
us20009p1a,2017-06-22 12:31:03.490000+00:00,13.7174,-90.9718,6.8,38.12,1,4.5,4.5,354813389233.57605,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,1,354813389233.57605,1,354813389233.57605,,,,,,,1,False,0,0,0,1,36.142203843294574,UNK,0.0,0.0
us20009pmr,2017-06-25 17:42:24.410000+00:00,-19.5519,-176.2265,6.0,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,23.86165747621181,UNK,0.0,0.0
us100095nr,2017-06-30 22:29:45.140000+00:00,-0.2849,-80.4927,6.0,13.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,73.99665128808482,SUB,0.0,0.0
us1000976a,2017-07-06 08:03:57.550000+00:00,11.1269,124.6286,6.5,9.0,3,5.3,4.866666666666666,6832546269914.903,3,,,,3,False,,,,,3,False,False,22.08696298976236,0.4407067943780128,50.11713745174856,50.96829401832627,3,True,2,6331359036287.632,3,6832546269914.903,3,6832546269914.903,3,6832546269914.903,3,6832546269914.903,,,,,,,3,False,1,0,0,0,176.64950215951993,SUB,0.0,0.0
us100098qm,2017-07-11 07:00:01.190000+00:00,-49.4837,164.0157,6.6,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,39.850322627538986,SUB,0.0,0.0
us20009vvi,2017-07-13 03:36:08.640000+00:00,-4.7787,153.2109,6.4,34.0,6,5.2,4.733333333333333,7046205346407.245,6,1.888236877840229,9.384859642401072,4.6,5,True,,,,,6,False,False,45.497621574984755,26.3298613837987,1.727985609638658,105.28752815482622,6,True,4,5983446172789.528,4,5983446172789.528,5,6338259562023.1045,5,6338259562023.1045,6,7046205346407.245,,,,,,,6,False,0,0,0,1,16.089873344661726,UNK,0.0,0.0
us20009x42,2017-07-17 23:34:13.740000+00:00,54.4434,168.857,7.7,10.0,16,5.2,4.73125,19443418357734.477,16,1.5441581578782286,8.152831693107954,4.5,16,True,1.4614238709962923,0.0420594060080886,1.986472492947995,-34.51941100044261,16,False,True,56.43968155443822,18.98614347088925,2.9726775024625245,127.54948159031304,16,True,4,8566805570655.766,13,14399587478581.775,13,14399587478581.775,13,14399587478581.775,16,19443418357734.477,0.4956760396711536,0.2639929048366823,0.7113509524645483,0.0420594060080886,1.4614238709962923,-34.940214147721775,16,True,1,0,0,0,177.52369103299915,SUB,0.0,0.0
us20009x7r,2017-07-18 02:05:19.750000+00:00,-16.4161,-73.6357,6.4,43.68,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,106.88418801002452,SUB,0.0,0.0
us20009xz4,2017-07-19 12:16:23.560000+00:00,-17.4154,66.4836,6.0,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,17.680686385932113,UNK,0.0,0.0
us20009ynd,2017-07-20 22:31:11.260000+00:00,36.9293,27.4139,6.6,7.0,5,5.0,4.74,4620286901748.575,5,,,4.7,4,False,,,,,5,False,False,11.573996173714644,6.177412562374094,1.873599351969871,113.23290786421924,5,True,1,707945784384.1403,3,1917078802395.552,3,1917078802395.552,4,3912341117364.4346,5,4620286901748.575,,,,,,,5,False,0,0,0,1,104.72030598507132,UNK,0.0,0.0
us2000a18e,2017-07-26 10:32:57.430000+00:00,26.8975,130.1836,6.0,12.0,2,4.6,4.6,1002374467254.543,2,,,,2,False,,,,,2,False,False,,,,,2,False,0,0.0,2,1002374467254.543,2,1002374467254.543,2,1002374467254.543,2,1002374467254.543,,,,,,,2,False,1,0,0,0,20.150291024636463,SUB,0.0,0.0
us2000a1uk,2017-07-27 17:53:24.610000+00:00,13.396,-49.3259,6.0,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,301.30583656943037,UNK,0.0,0.0
us2000a5x1,2017-08-08 13:19:49.540000+00:00,33.1926,103.8552,6.5,9.0,4,4.8,4.725,3209133018011.4116,4,,,,4,False,,,,,4,False,False,14.70743899628109,2.343019862579508,6.2771294563799325,17.891463972133465,4,True,0,0.0,1,707945784384.1403,2,1707945784384.14,3,2707945784384.14,4,3209133018011.4116,,,,,,,4,False,0,0,0,1,577.4697658127159,UNK,0.0,0.0
us2000a65e,2017-08-08 23:27:53.080000+00:00,44.3023,82.8317,6.3,20.0,4,5.3,4.925,10667244131056.191,4,,,,4,False,,,,,4,False,False,3.5511205617015387,2.537236854715118,1.3996015212778627,64.33671343139405,4,True,3,9959298346672.053,4,10667244131056.191,4,10667244131056.191,4,10667244131056.191,4,10667244131056.191,,,,,,,4,False,0,0,0,1,1808.2385944959408,UNK,0.0,0.0
us2000a7q2,2017-08-13 03:08:10.560000+00:00,-3.7682,101.6228,6.4,31.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,172.07617282285997,SUB,0.0,0.0
us2000a98r,2017-08-18 02:59:25.640000+00:00,-1.112,-13.6605,6.6,35.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,7.282599233469448,UNK,0.0,0.0
us2000ac7a,2017-08-27 04:17:51+00:00,-1.4525,148.08,6.3,8.0,2,5.4,5.15,9355819891865.61,2,,,,2,False,,,,,2,False,False,,,,,2,False,0,0.0,0,0.0,2,9355819891865.61,2,9355819891865.61,2,9355819891865.61,,,,,,,2,False,0,0,0,1,115.03434059751092,UNK,0.0,0.0
us2000adjh,2017-08-31 17:06:55.750000+00:00,-1.159,99.6881,6.3,43.14,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,179.16917503832758,SUB,0.0,0.0
us2000aert,2017-09-03 03:30:01.760000+00:00,41.3324,129.0297,6.3,0.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,476.4912598718401,UNK,0.0,0.0
us2000afh9,2017-09-04 08:07:34.500000+00:00,-57.7387,-25.6131,6.1,25.0,2,5.0,4.75,2350075704202.459,2,,,,2,False,,,,,2,False,False,,,,,2,False,1,354813389233.57605,1,354813389233.57605,1,354813389233.57605,1,354813389233.57605,2,2350075704202.459,,,,,,,2,False,1,0,0,0,175.06972658904263,SUB,0.0,0.0
us2000ahv0,2017-09-08 04:49:19.180000+00:00,15.0222,-93.8993,8.2,47.39,53,5.8,4.805660377358491,129432530400398.8,53,1.2210932382425648,7.219195441692331,4.5,53,True,,,,-122.73031983229896,53,False,False,26.47793625097131,19.07030173132488,1.3884382441353116,87.21128548648858,53,True,8,41704875758171.41,16,50543851956678.414,28,69034105292400.97,38,77692644513266.03,53,129432530400398.8,0.0116855324089615,0.4315418966612357,1.02919630647157,0.05,1.0,-122.72804459843032,53,True,1,0,0,0,89.15951222619613,SUB,0.0,0.0
us2000ar20,2017-09-19 18:14:38.090000+00:00,18.5499,-98.4887,7.1,48.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,299.99349119518905,SUB,0.0,0.0
us2000arel,2017-09-20 01:43:25.980000+00:00,-50.7087,162.6317,6.1,8.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,20.19275277108782,UNK,0.0,0.0
us2000atjv,2017-09-23 12:53:01.480000+00:00,16.6258,-95.0778,6.1,10.0,6,4.9,4.733333333333333,5534701867712.663,6,1.5328040537761836,7.67576949237647,4.5,6,True,,,,,6,False,False,13.869743149531578,7.552297367046517,1.836493251715753,43.074498498758345,6,True,3,3412537544622.7554,4,4825075089245.511,5,5179888478479.087,6,5534701867712.663,6,5534701867712.663,,,,,,,6,False,1,0,0,0,175.62403423409515,SUB,0.0,0.0
us2000b1v8,2017-10-06 07:59:32.880000+00:00,37.5033,144.0201,6.2,9.0,2,4.7,4.65,1209133018011.4116,2,,,,2,False,,,,,2,False,False,,,,,2,False,0,0.0,1,707945784384.1403,2,1209133018011.4116,2,1209133018011.4116,2,1209133018011.4116,,,,,,,2,False,1,0,0,0,28.072066489583474,SUB,0.0,0.0
us2000b2sv,2017-10-08 14:04:38.500000+00:00,-18.9903,-175.5659,6.1,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,51.13909568084819,UNK,0.0,0.0
us2000b2v1,2017-10-08 20:48:58.420000+00:00,-61.7467,154.5985,6.2,10.0,2,4.7,4.65,1209133018011.4116,2,,,,2,False,,,,,2,False,False,,,,,2,False,0,0.0,1,707945784384.1403,1,707945784384.1403,2,1209133018011.4116,2,1209133018011.4116,,,,,,,2,False,0,0,0,1,69.58408151414268,UNK,0.0,0.0
us1000apql,2017-10-10 18:53:27.830000+00:00,-54.2632,8.6086,6.7,9.0,2,5.6,5.05,16203745313844.686,2,,,,2,False,,,,,2,False,False,,,,,2,False,0,0.0,1,15848931924611.11,1,15848931924611.11,1,15848931924611.11,2,16203745313844.686,,,,,,,2,False,0,0,0,1,55.42692945876249,UNK,0.0,0.0
us1000atnb,2017-10-18 12:00:59.080000+00:00,-20.5914,-173.8022,6.1,10.0,1,4.5,4.5,354813389233.57605,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,354813389233.57605,,,,,,,1,False,1,0,0,0,40.24384984338122,SUB,0.0,0.0
us1000ayz8,2017-10-31 11:50:48.370000+00:00,-3.7449,127.7517,6.1,6.0,10,5.7,4.99,38308181527655.055,10,,,5.1,4,False,1.5835755192145289,0.0494274702538378,1.1091435468741406,-17.99481425732111,10,False,True,17.61994175401178,7.5278084058235715,2.340646945846929,84.51220544165999,10,True,4,26972945250804.246,8,35312919212686.17,8,35312919212686.17,8,35312919212686.17,10,38308181527655.055,0.1380136798697813,0.1395701956702058,0.6345281570404978,0.0494274702538378,1.5835755192145289,-18.02889450936036,10,True,0,0,0,1,45.9897042532136,UNK,0.0,0.0
us2000bibm,2017-11-04 09:00:19.420000+00:00,-15.3197,-173.1682,6.8,10.0,8,5.6,4.9624999999999995,31109421218969.11,8,1.0528351076442477,5.746131482155483,4.6,8,True,,,,-3.0677018871168116,8,False,False,23.86759327680768,19.197037778187617,1.243295635117566,175.85450379389206,8,True,0,0.0,2,4813645246233.332,6,22664951638098.984,6,22664951638098.984,8,31109421218969.11,,,,,,,8,False,1,0,0,0,54.557931271814624,SUB,0.0,0.0
us2000bkrv,2017-11-09 07:42:11.020000+00:00,32.5208,141.438,6.0,12.0,1,5.4,5.4,7943282347242.8545,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,1,7943282347242.8545,1,7943282347242.8545,1,7943282347242.8545,,,,,,,1,False,1,0,0,0,62.08410174237216,SUB,0.0,0.0
us2000blul,2017-11-11 00:36:14.980000+00:00,-11.7424,-14.1142,6.1,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,7.156922756762919,UNK,0.0,0.0
us2000bmcg,2017-11-12 18:18:17.180000+00:00,34.9109,45.9592,7.3,19.0,12,5.3,4.7,12993953718490.27,12,1.7371779276130073,8.896481920306158,4.5,12,True,,,,-10.511243626103528,12,False,False,22.917769480998796,9.15153256398368,2.504254814236562,176.69069776862952,12,True,1,5623413251903.491,3,6479413874764.339,6,8954710593004.81,11,12639140329256.691,12,12993953718490.27,1.0000000000000004e-06,0.1684685446030483,1.0186705161935126,0.05,1.0,-10.511365392776051,12,True,0,0,0,1,113.90207684239112,UNK,0.0,0.0
