mainshock_id,mainshock_time,mainshock_lat,mainshock_lon,mainshock_mag,mainshock_depth,early_aftershock_count,early_max_mag,early_mean_mag,early_energy_sum,target_max_mag,target_time_to_max_days
us10004g4l,2016-01-21 18:06:57.650000+00:00,18.8239,-106.9337,6.6,10.0,0,0.0,0.0,0.0,0.0,0.0
us10004gy9,2016-01-25 04:22:02.730000+00:00,35.6493,-3.6818,6.3,12.0,0,0.0,0.0,0.0,0.0,0.0
us20004uks,2016-01-26 03:10:20.750000+00:00,-5.2952,153.2454,6.1,26.0,0,0.0,0.0,0.0,0.0,0.0
us20004w6c,2016-01-31 17:38:59.950000+00:00,-63.263,169.1485,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us20004y6h,2016-02-05 19:57:27.380000+00:00,22.9375,120.6014,6.4,23.0,0,0.0,0.0,0.0,0.0,0.0
us20004yr0,2016-02-08 16:19:12.780000+00:00,-6.6207,154.7421,6.4,29.0,0,0.0,0.0,0.0,0.0,0.0
us20004z5b,2016-02-10 00:33:05.340000+00:00,-30.5723,-71.5838,6.3,29.0,0,0.0,0.0,0.0,6.0,9.252709027777778
us20004zp9,2016-02-12 10:02:24.050000+00:00,-9.6338,119.4013,6.3,28.0,0,0.0,0.0,0.0,0.0,0.0
us200050a6,2016-02-15 15:02:32.890000+00:00,-20.9981,-175.4788,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us200050pj,2016-02-16 23:48:35.680000+00:00,-55.7841,-125.1659,6.1,13.0,0,0.0,0.0,0.0,0.0,0.0
us200050wc,2016-02-17 17:26:02.210000+00:00,0.8597,129.0605,6.0,9.0,0,0.0,0.0,0.0,0.0,0.0
us10004t7g,2016-02-27 21:29:43.570000+00:00,-51.7897,139.5956,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us10004u1y,2016-03-02 12:49:48.110000+00:00,-4.9521,94.3299,7.8,24.0,0,0.0,0.0,0.0,0.0,0.0
us10004x1w,2016-03-12 18:06:44.760000+00:00,51.5648,-173.9423,6.3,19.0,0,0.0,0.0,0.0,6.0,3.311428356481481
us20005azy,2016-03-19 11:26:33.230000+00:00,17.996,-60.7019,6.0,26.0,0,0.0,0.0,0.0,0.0,0.0
us20005bbh,2016-03-20 22:50:20.430000+00:00,54.294,162.8129,6.4,30.0,0,0.0,0.0,0.0,0.0,0.0
us20005e01,2016-04-01 19:24:55.370000+00:00,-3.3585,144.887,6.2,6.0,0,0.0,0.0,0.0,0.0,0.0
ak01649w95tp,2016-04-02 05:50:00.932000+00:00,57.008,-157.9322,6.2,11.4,0,0.0,0.0,0.0,0.0,0.0
us20005e8t,2016-04-03 08:23:52.320000+00:00,-14.3235,166.8551,6.9,26.0,1,6.7,6.7,707945784384140.2,6.7,0.7979303240740739
us20005fv5,2016-04-06 14:45:29.620000+00:00,-8.2036,107.3857,6.1,29.0,0,0.0,0.0,0.0,0.0,0.0
us20005hux,2016-04-13 18:21:52.730000+00:00,7.7917,122.0231,6.0,17.0,0,0.0,0.0,0.0,0.0,0.0
us20005ih9,2016-04-15 14:11:26.430000+00:00,13.4008,-92.367,6.1,22.41,0,0.0,0.0,0.0,0.0,0.0
us20005iis,2016-04-15 16:25:06.220000+00:00,32.7906,130.7543,7.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us20005j32,2016-04-16 23:58:36.980000+00:00,0.3819,-79.9218,7.8,20.59,0,0.0,0.0,0.0,6.2,0.35775868055555554
us20005jqc,2016-04-19 05:25:39.940000+00:00,-55.7283,-27.2307,6.2,14.0,0,0.0,0.0,0.0,0.0,0.0
us20005li9,2016-04-25 07:07:08.600000+00:00,14.479,-93.1509,6.0,16.0,1,6.0,6.0,63095734448019.43,0.0,0.0
us10005c88,2016-04-28 19:33:24.070000+00:00,-16.0429,167.3786,7.0,24.0,0,0.0,0.0,0.0,0.0,0.0
us10005cc4,2016-04-29 01:33:38.910000+00:00,10.2752,-103.7363,6.6,10.0,0,0.0,0.0,0.0,0.0,0.0
us10005i9n,2016-05-18 16:46:43.860000+00:00,0.4947,-79.616,6.9,29.95,0,0.0,0.0,0.0,0.0,0.0
us10005iyk,2016-05-20 18:14:04.670000+00:00,-25.5655,129.8841,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us20005zt1,2016-06-01 22:56:00.800000+00:00,-2.0967,100.6654,6.6,50.0,0,0.0,0.0,0.0,0.0,0.0
us2000629f,2016-06-06 02:35:32.390000+00:00,-30.0235,-177.8359,6.1,43.83,0,0.0,0.0,0.0,0.0,0.0
us200062i1,2016-06-07 10:51:37.720000+00:00,18.3637,-105.1731,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
us200062l9,2016-06-07 19:15:15.330000+00:00,1.2789,126.3712,6.3,31.0,0,0.0,0.0,0.0,0.0,0.0
us200062zs,2016-06-09 04:13:08.130000+00:00,-11.2487,116.2669,6.1,19.0,0,0.0,0.0,0.0,0.0,0.0
us200063cy,2016-06-10 03:25:22.920000+00:00,12.8318,-86.9633,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us200063dk,2016-06-10 04:17:44.840000+00:00,-8.6757,160.559,6.2,30.4,0,0.0,0.0,0.0,0.0,0.0
us200065d1,2016-06-19 09:47:23.600000+00:00,-20.2793,169.0737,6.3,13.0,1,6.0,6.0,63095734448019.43,0.0,0.0
us200065s1,2016-06-21 16:26:34.420000+00:00,22.6582,-45.1402,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us200066x9,2016-06-26 11:17:11.280000+00:00,39.4793,73.3388,6.4,13.0,0,0.0,0.0,0.0,0.0,0.0
us10005yp3,2016-06-30 11:30:33.050000+00:00,-16.0558,167.4701,6.0,27.0,0,0.0,0.0,0.0,0.0,0.0
us100062ea,2016-07-10 13:44:40.680000+00:00,-15.083,-173.2011,6.0,8.0,0,0.0,0.0,0.0,0.0,0.0
us100062hg,2016-07-11 02:11:04.800000+00:00,0.5812,-79.638,6.3,21.0,0,0.0,0.0,0.0,0.0,0.0
us1000638m,2016-07-13 12:11:12.830000+00:00,-28.0052,-176.443,6.3,12.0,0,0.0,0.0,0.0,0.0,0.0
us20006hkb,2016-07-25 19:38:45.560000+00:00,-2.969,148.0345,6.4,14.0,0,0.0,0.0,0.0,0.0,0.0
us10006d5h,2016-08-12 01:26:36.280000+00:00,-22.4765,173.1167,7.2,16.37,0,0.0,0.0,0.0,0.0,0.0
us10006esj,2016-08-18 18:09:43.940000+00:00,-55.9035,-123.2414,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us10006exl,2016-08-19 07:32:22.710000+00:00,-55.2852,-31.8766,7.4,10.0,1,6.1,6.1,89125093813374.4,0.0,0.0
us10006fdp,2016-08-20 09:01:26.210000+00:00,40.3942,143.6796,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us10006g7d,2016-08-24 01:36:32.870000+00:00,42.723,13.1877,6.2,4.44,0,0.0,0.0,0.0,0.0,0.0
us20006uy6,2016-08-29 04:29:57.860000+00:00,-0.0456,-17.8255,7.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us10006jbi,2016-09-01 16:37:57.300000+00:00,-37.3586,179.1461,7.0,19.0,1,6.1,6.1,89125093813374.4,0.0,0.0
us10006kpq,2016-09-05 22:54:03.930000+00:00,54.4153,168.5415,6.1,8.0,0,0.0,0.0,0.0,0.0,0.0
us10006n6r,2016-09-08 21:46:20.100000+00:00,-54.6136,158.7126,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us10006pdp,2016-09-14 01:58:31.570000+00:00,7.3736,-76.1686,6.0,18.0,0,0.0,0.0,0.0,0.0,0.0
us10006pfn,2016-09-14 07:25:00.070000+00:00,-9.329,159.1673,6.0,14.0,0,0.0,0.0,0.0,0.0,0.0
us10006qas,2016-09-17 01:20:17.940000+00:00,-2.0829,140.5718,6.0,9.0,0,0.0,0.0,0.0,0.0,0.0
us10006r42,2016-09-20 16:21:16.550000+00:00,30.5017,142.0478,6.1,9.0,0,0.0,0.0,0.0,0.0,0.0
us10006rte,2016-09-23 00:14:34.700000+00:00,34.4619,141.6368,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
us10006s4v,2016-09-23 22:53:10.400000+00:00,6.5717,126.4918,6.3,65.0,0,0.0,0.0,0.0,0.0,0.0
us20007ept,2016-10-17 06:14:58.270000+00:00,-6.0033,148.8871,6.8,42.0,0,0.0,0.0,0.0,6.0,12.533701736111112
us20007fta,2016-10-21 05:07:22.990000+00:00,35.3743,133.8092,6.2,5.63,0,0.0,0.0,0.0,0.0,0.0
us20007gsh,2016-10-26 05:19:49.930000+00:00,-15.4371,-174.8622,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us100072gn,2016-10-27 20:32:55.790000+00:00,-33.7771,-72.5321,6.0,12.57,0,0.0,0.0,0.0,0.0,0.0
us1000731j,2016-10-30 06:40:18.670000+00:00,42.8621,13.0961,6.6,8.0,0,0.0,0.0,0.0,0.0,0.0
us10007681,2016-11-08 04:55:45.900000+00:00,-36.5776,-73.5603,6.0,20.0,0,0.0,0.0,0.0,0.0,0.0
us1000770m,2016-11-11 21:42:59.650000+00:00,38.4973,141.5658,6.1,42.4,0,0.0,0.0,0.0,0.0,0.0
us1000778i,2016-11-13 11:02:56.340000+00:00,-42.7373,173.054,7.8,15.11,4,6.5,6.325,924644413459943.8,0.0,0.0
us10007b88,2016-11-21 20:59:49.270000+00:00,37.3931,141.387,6.9,9.0,0,0.0,0.0,0.0,0.0,0.0
us10007c4w,2016-11-24 18:43:47.710000+00:00,11.9097,-88.8968,6.9,10.0,0,0.0,0.0,0.0,0.0,0.0
us10007ca5,2016-11-25 14:24:30.710000+00:00,39.2732,73.9776,6.6,17.0,0,0.0,0.0,0.0,0.0,0.0
us10007e55,2016-12-01 22:40:26.610000+00:00,-15.3122,-70.827,6.2,12.0,0,0.0,0.0,0.0,0.0,0.0
us10007ghm,2016-12-06 22:03:33.390000+00:00,5.2834,96.1678,6.5,13.0,0,0.0,0.0,0.0,0.0,0.0
us20007z2r,2016-12-08 05:15:04.600000+00:00,43.8229,86.3451,6.0,17.55,0,0.0,0.0,0.0,0.0,0.0
us20007z6r,2016-12-08 14:49:45.910000+00:00,40.4535,-126.1936,6.6,8.45,0,0.0,0.0,0.0,0.0,0.0
us20007z80,2016-12-08 17:38:46.280000+00:00,-10.6812,161.3273,7.8,40.0,2,6.9,6.7,1767350933856337.2,6.4,8.44632951388889
us200080m3,2016-12-14 02:01:22.810000+00:00,21.2897,144.4037,6.0,22.37,0,0.0,0.0,0.0,0.0,0.0
us200081w0,2016-12-17 11:27:36.170000+00:00,-5.6291,154.0216,6.3,8.43,0,0.0,0.0,0.0,6.0,3.5865725694444444
us2000828l,2016-12-18 09:47:06.130000+00:00,8.3725,137.6736,6.2,19.0,0,0.0,0.0,0.0,0.0,0.0
us10007mn3,2016-12-25 14:22:27.010000+00:00,-43.4064,-73.9413,7.6,38.0,0,0.0,0.0,0.0,0.0,0.0
us10007pj6,2017-01-03 21:52:30.670000+00:00,-19.3733,176.0518,6.9,12.0,1,6.0,6.0,63095734448019.43,0.0,0.0
us10007s20,2017-01-08 23:47:14.420000+00:00,74.3859,-92.4156,6.0,31.0,0,0.0,0.0,0.0,0.0,0.0
us10007u7n,2017-01-19 23:04:21.150000+00:00,-10.3506,161.3355,6.5,36.0,0,0.0,0.0,0.0,0.0,0.0
us20008ic7,2017-02-07 22:03:56.390000+00:00,25.1912,63.2644,6.3,29.07,0,0.0,0.0,0.0,0.0,0.0
us20008ixa,2017-02-10 14:03:43.920000+00:00,9.9071,125.4516,6.5,15.0,0,0.0,0.0,0.0,0.0,0.0
us100086x7,2017-03-04 02:58:20.280000+00:00,-7.3277,155.748,6.1,17.0,0,0.0,0.0,0.0,0.0,0.0
us1000876f,2017-03-05 22:47:53.970000+00:00,-5.9945,149.3619,6.3,37.0,0,0.0,0.0,0.0,0.0,0.0
us100088sf,2017-03-14 02:51:16.770000+00:00,6.1457,92.3044,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us20008t6m,2017-03-19 15:43:25.690000+00:00,-8.1364,160.7536,6.0,8.37,0,0.0,0.0,0.0,0.0,0.0
us20008uzn,2017-03-27 10:50:20.190000+00:00,52.7586,172.2616,6.2,20.0,0,0.0,0.0,0.0,0.0,0.0
us20008vhl,2017-03-29 04:09:24.190000+00:00,56.9401,162.7861,6.6,17.0,0,0.0,0.0,0.0,0.0,0.0
us10008e3k,2017-04-03 17:40:18.560000+00:00,-22.6784,25.1558,6.5,29.0,0,0.0,0.0,0.0,0.0,0.0
us10008ei0,2017-04-05 06:09:12.200000+00:00,35.7755,60.4363,6.1,13.0,0,0.0,0.0,0.0,0.0,0.0
us10008kce,2017-04-24 21:38:30.820000+00:00,-33.0375,-72.0617,6.9,28.0,0,0.0,0.0,0.0,0.0,0.0
us10008ls4,2017-04-28 20:23:17.260000+00:00,5.5043,125.0658,6.9,26.0,0,0.0,0.0,0.0,0.0,0.0
us10008mgu,2017-05-01 14:18:15.290000+00:00,59.8295,-136.7042,6.3,2.53,0,0.0,0.0,0.0,0.0,0.0
us10008npq,2017-05-03 04:47:13.380000+00:00,39.4939,71.4438,6.0,11.0,0,0.0,0.0,0.0,0.0,0.0
us10008qhu,2017-05-08 17:00:47.520000+00:00,51.7344,-178.5875,6.2,13.0,0,0.0,0.0,0.0,0.0,0.0
us10008qnw,2017-05-09 01:54:14.550000+00:00,24.45,126.3174,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us10008rb6,2017-05-10 23:23:36.830000+00:00,-56.414,-25.7432,6.5,15.0,0,0.0,0.0,0.0,0.0,0.0
us10008rtu,2017-05-12 10:41:26.710000+00:00,12.9187,-90.0611,6.2,16.0,0,0.0,0.0,0.0,0.0,0.0
us10008sjn,2017-05-15 13:22:38.630000+00:00,-4.022,152.4781,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
us10008w1z,2017-05-29 14:35:21.510000+00:00,-1.2923,120.4313,6.6,12.0,0,0.0,0.0,0.0,0.0,0.0
us20009jd6,2017-06-02 22:24:47.440000+00:00,54.0312,170.9196,6.8,5.0,0,0.0,0.0,0.0,0.0,0.0
us20009ly0,2017-06-12 12:28:39.150000+00:00,38.9296,26.365,6.3,12.0,0,0.0,0.0,0.0,0.0,0.0
us20009mjp,2017-06-15 00:26:17.550000+00:00,-30.5156,-178.0563,6.0,34.0,0,0.0,0.0,0.0,6.0,10.746271990740741
us20009p1a,2017-06-22 12:31:03.490000+00:00,13.7174,-90.9718,6.8,38.12,0,0.0,0.0,0.0,0.0,0.0
us20009pmr,2017-06-25 17:42:24.410000+00:00,-19.5519,-176.2265,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us100095nr,2017-06-30 22:29:45.140000+00:00,-0.2849,-80.4927,6.0,13.0,0,0.0,0.0,0.0,0.0,0.0
us1000976a,2017-07-06 08:03:57.550000+00:00,11.1269,124.6286,6.5,9.0,0,0.0,0.0,0.0,0.0,0.0
us100098qm,2017-07-11 07:00:01.190000+00:00,-49.4837,164.0157,6.6,10.0,0,0.0,0.0,0.0,0.0,0.0
us20009vvi,2017-07-13 03:36:08.640000+00:00,-4.7787,153.2109,6.4,34.0,0,0.0,0.0,0.0,0.0,0.0
us20009x42,2017-07-17 23:34:13.740000+00:00,54.4434,168.857,7.7,10.0,0,0.0,0.0,0.0,0.0,0.0
us20009x7r,2017-07-18 02:05:19.750000+00:00,-16.4161,-73.6357,6.4,43.68,0,0.0,0.0,0.0,0.0,0.0
us20009xz4,2017-07-19 12:16:23.560000+00:00,-17.4154,66.4836,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us20009ynd,2017-07-20 22:31:11.260000+00:00,36.9293,27.4139,6.6,7.0,0,0.0,0.0,0.0,0.0,0.0
us2000a18e,2017-07-26 10:32:57.430000+00:00,26.8975,130.1836,6.0,12.0,0,0.0,0.0,0.0,0.0,0.0
us2000a1uk,2017-07-27 17:53:24.610000+00:00,13.396,-49.3259,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us2000a5x1,2017-08-08 13:19:49.540000+00:00,33.1926,103.8552,6.5,9.0,0,0.0,0.0,0.0,0.0,0.0
us2000a65e,2017-08-08 23:27:53.080000+00:00,44.3023,82.8317,6.3,20.0,0,0.0,0.0,0.0,0.0,0.0
us2000a7q2,2017-08-13 03:08:10.560000+00:00,-3.7682,101.6228,6.4,31.0,0,0.0,0.0,0.0,0.0,0.0
us2000a98r,2017-08-18 02:59:25.640000+00:00,-1.112,-13.6605,6.6,35.0,0,0.0,0.0,0.0,0.0,0.0
us2000ac7a,2017-08-27 04:17:51+00:00,-1.4525,148.08,6.3,8.0,0,0.0,0.0,0.0,0.0,0.0
us2000adjh,2017-08-31 17:06:55.750000+00:00,-1.159,99.6881,6.3,43.14,0,0.0,0.0,0.0,0.0,0.0
us2000aert,2017-09-03 03:30:01.760000+00:00,41.3324,129.0297,6.3,0.0,0,0.0,0.0,0.0,0.0,0.0
us2000afh9,2017-09-04 08:07:34.500000+00:00,-57.7387,-25.6131,6.1,25.0,0,0.0,0.0,0.0,0.0,0.0
us2000ahv0,2017-09-08 04:49:19.180000+00:00,15.0222,-93.8993,8.2,47.39,0,0.0,0.0,0.0,0.0,0.0
us2000ar20,2017-09-19 18:14:38.090000+00:00,18.5499,-98.4887,7.1,48.0,0,0.0,0.0,0.0,0.0,0.0
us2000arel,2017-09-20 01:43:25.980000+00:00,-50.7087,162.6317,6.1,8.0,0,0.0,0.0,0.0,0.0,0.0
us2000atjv,2017-09-23 12:53:01.480000+00:00,16.6258,-95.0778,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us2000b1v8,2017-10-06 07:59:32.880000+00:00,37.5033,144.0201,6.2,9.0,0,0.0,0.0,0.0,0.0,0.0
us2000b2sv,2017-10-08 14:04:38.500000+00:00,-18.9903,-175.5659,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us2000b2v1,2017-10-08 20:48:58.420000+00:00,-61.7467,154.5985,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
us1000apql,2017-10-10 18:53:27.830000+00:00,-54.2632,8.6086,6.7,9.0,0,0.0,0.0,0.0,0.0,0.0
us1000atnb,2017-10-18 12:00:59.080000+00:00,-20.5914,-173.8022,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us1000ayz8,2017-10-31 11:50:48.370000+00:00,-3.7449,127.7517,6.1,6.0,0,0.0,0.0,0.0,0.0,0.0
us2000bibm,2017-11-04 09:00:19.420000+00:00,-15.3197,-173.1682,6.8,10.0,0,0.0,0.0,0.0,0.0,0.0
us2000bkrv,2017-11-09 07:42:11.020000+00:00,32.5208,141.438,6.0,12.0,0,0.0,0.0,0.0,0.0,0.0
us2000blul,2017-11-11 00:36:14.980000+00:00,-11.7424,-14.1142,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us2000bmcg,2017-11-12 18:18:17.180000+00:00,34.9109,45.9592,7.3,19.0,0,0.0,0.0,0.0,0.0,0.0
us2000bmhe,2017-11-13 02:28:23.680000+00:00,9.5147,-84.4865,6.5,19.36,0,0.0,0.0,0.0,0.0,0.0
us2000bqsn,2017-11-17 22:34:19.450000+00:00,29.8333,94.9838,6.4,8.0,0,0.0,0.0,0.0,0.0,0.0
us2000brlf,2017-11-19 22:43:29.250000+00:00,-21.3246,168.6715,7.0,10.0,1,6.0,6.0,63095734448019.43,0.0,0.0
us2000brz0,2017-11-20 18:51:07.610000+00:00,-14.7243,-175.0485,6.0,9.0,0,0.0,0.0,0.0,0.0,0.0
us2000burc,2017-11-27 07:11:11.620000+00:00,-4.5746,153.2269,6.0,54.0,0,0.0,0.0,0.0,0.0,0.0
us1000bj7t,2017-11-30 06:32:50.760000+00:00,-1.0802,-23.4323,6.5,10.0,0,0.0,0.0,0.0,0.0,0.0
us1000bjnz,2017-12-01 02:32:46.040000+00:00,30.7464,57.307,6.1,9.0,0,0.0,0.0,0.0,6.0,8.257318055555556
us1000bjph,2017-12-01 02:49:58.490000+00:00,-6.1346,147.6564,6.0,34.0,0,0.0,0.0,0.0,0.0,0.0
us1000bkjh,2017-12-03 11:19:05.440000+00:00,-0.47,-80.3101,6.1,17.0,0,0.0,0.0,0.0,0.0,0.0
us2000c1wt,2017-12-08 00:22:54.200000+00:00,10.1164,140.2197,6.4,12.79,2,6.3,6.199999999999999,266953034817266.7,0.0,0.0
us2000c3y6,2017-12-13 18:03:43.920000+00:00,-54.2189,2.1628,6.5,17.0,0,0.0,0.0,0.0,0.0,0.0
us1000c2zy,2018-01-10 02:51:33.290000+00:00,17.4825,-83.52,7.5,19.0,0,0.0,0.0,0.0,0.0,0.0
us2000cifa,2018-01-11 18:26:24.240000+00:00,18.3719,96.0717,6.0,9.0,0,0.0,0.0,0.0,0.0,0.0
us2000cjfy,2018-01-14 09:18:45.540000+00:00,-15.7675,-74.7092,7.1,39.0,0,0.0,0.0,0.0,0.0,0.0
us2000cl83,2018-01-19 16:17:44.720000+00:00,26.6862,-111.0785,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
us2000cmy3,2018-01-23 09:31:40.890000+00:00,56.0039,-149.1658,7.9,14.06,0,0.0,0.0,0.0,0.0,0.0
us2000cnnl,2018-01-24 10:51:19.090000+00:00,41.1034,142.4323,6.3,31.0,0,0.0,0.0,0.0,0.0,0.0
us2000cp4y,2018-01-25 02:10:34.820000+00:00,55.5423,166.4497,6.2,11.15,0,0.0,0.0,0.0,0.0,0.0
us2000cq5t,2018-01-26 22:47:57.760000+00:00,-3.5138,145.8477,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
us2000cqnn,2018-01-28 16:03:03.970000+00:00,-53.0623,9.6842,6.6,10.0,0,0.0,0.0,0.0,0.0,0.0
us1000cdn0,2018-02-01 11:05:50.630000+00:00,-16.5186,-177.4612,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us1000chhc,2018-02-06 15:50:43.320000+00:00,24.1338,121.6586,6.4,17.0,0,0.0,0.0,0.0,0.0,0.0
us2000d0p1,2018-02-11 23:14:15.080000+00:00,13.8205,146.4377,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us2000d3km,2018-02-16 23:39:39.280000+00:00,16.3855,-97.9787,7.2,22.0,0,0.0,0.0,0.0,0.0,0.0
us2000d7q6,2018-02-25 17:44:44.140000+00:00,-6.0699,142.7536,7.5,25.21,2,6.3,6.199999999999999,266953034817266.7,6.7,5.853049884259259
us2000d855,2018-02-26 13:34:53.530000+00:00,-2.7774,126.6859,6.1,9.0,0,0.0,0.0,0.0,0.0,0.0
us2000d8rl,2018-02-27 17:29:22.580000+00:00,-60.2494,150.7793,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
us1000d1kv,2018-03-08 17:39:51.100000+00:00,-4.3762,153.1996,6.8,22.86,0,0.0,0.0,0.0,0.0,0.0
us1000d8ny,2018-03-24 19:58:33.380000+00:00,-45.7783,96.0692,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us1000db40,2018-03-29 21:25:36.790000+00:00,-5.5321,151.4999,6.9,35.0,0,0.0,0.0,0.0,0.0,0.0
us2000dus5,2018-04-05 03:53:38.410000+00:00,6.8325,126.7785,6.0,34.0,0,0.0,0.0,0.0,0.0,0.0
us2000dvwq,2018-04-07 05:48:40.010000+00:00,-5.8382,142.5314,6.3,18.07,0,0.0,0.0,0.0,0.0,0.0
us2000dxfc,2018-04-10 10:19:34.370000+00:00,-31.0258,-71.5292,6.2,66.0,0,0.0,0.0,0.0,0.0,0.0
us2000e0mq,2018-04-15 19:30:43.200000+00:00,1.4083,126.8759,6.0,34.0,0,0.0,0.0,0.0,0.0,0.0
us1000dnuj,2018-04-19 21:09:17+00:00,-42.7797,42.1877,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us1000dw7i,2018-05-02 06:32:49.020000+00:00,-24.2723,-111.6328,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
hv70116556,2018-05-04 22:32:54.650000+00:00,19.3181667,-154.9996667,6.9,5.81,0,0.0,0.0,0.0,0.0,0.0
us1000dym9,2018-05-05 06:19:05.040000+00:00,14.5708,123.9192,6.1,18.0,0,0.0,0.0,0.0,0.0,0.0
us1000e17w,2018-05-09 07:57:54.950000+00:00,-5.8822,151.7836,6.0,9.0,0,0.0,0.0,0.0,0.0,0.0
us1000ey2i,2018-06-21 21:13:32.660000+00:00,-17.7905,168.0568,6.1,28.0,0,0.0,0.0,0.0,0.0,0.0
us2000fxyz,2018-07-06 01:40:04.610000+00:00,51.4994,157.8404,6.1,45.0,0,0.0,0.0,0.0,0.0,0.0
us2000fzb7,2018-07-07 21:33:49.640000+00:00,-30.5662,-178.0701,6.0,35.0,0,0.0,0.0,0.0,0.0,0.0
us2000g5b4,2018-07-15 01:57:19.410000+00:00,14.0625,51.7365,6.0,10.0,1,6.0,6.0,63095734448019.43,0.0,0.0
us2000g6uy,2018-07-17 07:02:53.020000+00:00,-11.5936,166.432,6.0,37.96,0,0.0,0.0,0.0,0.0,0.0
usd00090uc,2018-07-19 18:30:32.710000+00:00,-6.1139,148.7302,6.0,29.62,0,0.0,0.0,0.0,0.0,0.0
us2000gbr3,2018-07-23 10:35:59.590000+00:00,-0.2994,-19.252,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us1000g3ub,2018-08-05 11:46:38.630000+00:00,-8.2581,116.4375,6.9,34.0,0,0.0,0.0,0.0,6.9,11.131815509259258
us1000g6hl,2018-08-10 18:12:07.020000+00:00,48.4593,154.939,6.0,27.0,0,0.0,0.0,0.0,0.0,0.0
ak018aap2cqu,2018-08-12 14:58:53.503000+00:00,69.5762,-145.291,6.4,15.8,1,6.0,6.0,63095734448019.43,0.0,0.0
us1000g8kf,2018-08-14 03:29:52.100000+00:00,-58.1339,-25.2725,6.1,25.0,0,0.0,0.0,0.0,0.0,0.0
us1000ga0z,2018-08-15 21:56:56.310000+00:00,51.4234,-178.0262,6.5,33.93,0,0.0,0.0,0.0,6.3,4.234906944444445
us1000gaqv,2018-08-16 18:22:53.360000+00:00,23.4226,143.3187,6.3,20.0,0,0.0,0.0,0.0,0.0,0.0
us1000gc0k,2018-08-17 23:22:24.950000+00:00,8.7791,-83.1527,6.1,15.0,0,0.0,0.0,0.0,0.0,0.0
us1000gf2g,2018-08-21 22:32:26.470000+00:00,-16.0315,168.1428,6.5,9.0,0,0.0,0.0,0.0,0.0,0.0
us1000gf8u,2018-08-22 09:31:45.530000+00:00,43.5637,-127.7166,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
us1000ghda,2018-08-25 22:13:25.620000+00:00,34.6111,46.2422,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
us1000gii0,2018-08-28 07:08:11.360000+00:00,-10.773,124.1871,6.2,14.0,0,0.0,0.0,0.0,0.0,0.0
us1000gj78,2018-08-28 22:35:13.410000+00:00,16.8044,146.8395,6.4,55.0,0,0.0,0.0,0.0,0.0,0.0
us1000gjaz,2018-08-29 03:51:56.100000+00:00,-22.0295,170.1262,7.1,21.43,0,0.0,0.0,0.0,6.3,9.652561574074074
us2000h8ty,2018-09-05 18:07:59.150000+00:00,42.6861,141.9294,6.6,35.0,0,0.0,0.0,0.0,0.0,0.0
us2000haxi,2018-09-08 07:16:49.620000+00:00,7.2377,126.4779,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
us2000hbk9,2018-09-09 19:31:35.090000+00:00,-10.0207,161.5025,6.5,68.0,0,0.0,0.0,0.0,0.0,0.0
us2000hg93,2018-09-18 07:27:41.320000+00:00,-37.8135,49.7765,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
